Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:0034032	purine nucleoside bisphosphate metabolic process	5	depleted	0.735294338565879	0.568867204583293	enriched	0.964833043685643	0.876355606003497	closer	0.846383898919218	0.652578681985823
Gene Ontology Biological Process	GO:0046887	positive regulation of hormone secretion	37	depleted	0.735294338565879	0.569052104691835	enriched	0.477467934916686	0.151841654695242	farther	0.335270911670424	0.0964335249920174
Gene Ontology Biological Process	GO:1903514	calcium ion transport from endoplasmic reticulum to cytosol	13	depleted	0.735294338565879	0.569137931195036	enriched	0.652539315308004	0.331951371965956	closer	0.786951484031569	0.556933619695288
Gene Ontology Biological Process	GO:0042692	muscle cell differentiation	145	depleted	0.735294338565879	0.56915855931767	enriched	0.961466361968238	0.859027813927773	closer	0.973565473490025	0.933858977193093
Gene Ontology Biological Process	GO:0032720	negative regulation of tumor necrosis factor production	16	depleted	0.735294338565879	0.569250937823633	depleted	0.413702251049196	0.099233989635031	closer	0.920223689908652	0.810600062878373
Gene Ontology Biological Process	GO:0060055	angiogenesis involved in wound healing	7	depleted	0.735811228127757	0.569865409049861	depleted	0.340111043664316	0.0607411811547091	closer	0.170489638406084	0.0287420664921638
Gene Ontology Biological Process	GO:0060561	apoptotic process involved in morphogenesis	12	depleted	0.737096764913489	0.571360721629975	depleted	0.665581243295455	0.350154641468943	farther	0.71364118537528	0.448664127006442
Gene Ontology Biological Process	GO:0008610	lipid biosynthetic process	242	depleted	0.737530462391984	0.572020874897184	depleted	0.859764599336372	0.647956577107897	farther	0.583260516902555	0.287155838094383
Gene Ontology Biological Process	GO:0000460	maturation of 5.8S rRNA	7	depleted	0.737530462391984	0.572035445104868	enriched	0.484610532742663	0.158107169325997	farther	0.692959441145079	0.421777993503336
Gene Ontology Biological Process	GO:0032620	interleukin-17 production	8	depleted	0.737530462391984	0.572153809757921	depleted	0.476491994821025	0.15143889461153	closer	0.794687667311244	0.566730066880343
Gene Ontology Biological Process	GO:0071732	cellular response to nitric oxide	4	depleted	0.737530462391984	0.572268742189399	enriched	0.418576766179214	0.10178306472537	closer	0.912586199605525	0.79043500605553
Gene Ontology Biological Process	GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	8	depleted	0.737636320679821	0.572542192009115	depleted	0.444202313934156	0.118421864752753	closer	0.944335942339772	0.863389685557278
Gene Ontology Biological Process	GO:0045646	regulation of erythrocyte differentiation	17	depleted	0.738129067961233	0.573451352441906	enriched	0.800488202202604	0.538272925098493	farther	0.777108315261474	0.541364833335193
Gene Ontology Biological Process	GO:0009247	glycolipid biosynthetic process	18	depleted	0.738129067961233	0.573490901843309	enriched	0.867588993013589	0.6624347538068	farther	0.979113004295523	0.949672050732063
Gene Ontology Biological Process	GO:0045859	regulation of protein kinase activity	283	depleted	0.738129067961233	0.57399747879419	enriched	0.287697501583438	0.0422313377348579	farther	0.110072135383025	0.0136387691540823
Gene Ontology Biological Process	GO:0090670	RNA localization to Cajal body	7	depleted	0.738129067961233	0.57402089952713	enriched	0.678993189304661	0.366582019305096	farther	0.309874400597589	0.0834953901465142
Gene Ontology Biological Process	GO:0090671	telomerase RNA localization to Cajal body	7	depleted	0.738129067961233	0.57402089952713	enriched	0.678993189304661	0.366582019305096	farther	0.309874400597589	0.0834953901465142
Gene Ontology Biological Process	GO:0090672	telomerase RNA localization	7	depleted	0.738129067961233	0.57402089952713	enriched	0.678993189304661	0.366582019305096	farther	0.309874400597589	0.0834953901465142
Gene Ontology Biological Process	GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	20	depleted	0.738498783990196	0.574594711947402	enriched	0.788420220686556	0.520523494449073	farther	0.206100222613442	0.0391066066213503
Gene Ontology Biological Process	GO:0043931	ossification involved in bone maturation	4	depleted	0.739603202646196	0.57584582234999	enriched	0.951246572115499	0.823112852748542	closer	0.872769618643813	0.69699527517253
Gene Ontology Biological Process	GO:1904837	beta-catenin-TCF complex assembly	12	depleted	0.739603202646196	0.576036867665689	depleted	0.546405459133654	0.206610557554901	closer	0.909174114806905	0.779390955748288
Gene Ontology Biological Process	GO:0006412	translation	274	depleted	0.739603202646196	0.576064475296603	enriched	5.56835704618182e-10	3.23930020138559e-13	farther	4.83133555999677e-09	1.59511952845106e-11
Gene Ontology Biological Process	GO:0060749	mammary gland alveolus development	6	depleted	0.739603202646196	0.576578943263367	depleted	0.834018596861987	0.596610649011039	farther	0.829753326431622	0.621407298661526
Gene Ontology Biological Process	GO:0061377	mammary gland lobule development	6	depleted	0.739603202646196	0.576578943263367	depleted	0.834018596861987	0.596610649011039	farther	0.829753326431622	0.621407298661526
Gene Ontology Biological Process	GO:0032732	positive regulation of interleukin-1 production	13	depleted	0.739603202646196	0.576579910055652	depleted	0.283604418177407	0.04057780373629	closer	0.361878249979001	0.111184966297685
Gene Ontology Biological Process	GO:0055024	regulation of cardiac muscle tissue development	24	depleted	0.739603202646196	0.57660090735472	enriched	0.948626250383658	0.818932884671011	closer	0.727898463855115	0.469479665656018
Gene Ontology Biological Process	GO:0033198	response to ATP	12	depleted	0.739668191620033	0.576794947642449	depleted	0.967739252784202	0.884563032593509	farther	0.715440921030799	0.452743015490345
Gene Ontology Biological Process	GO:1900015	regulation of cytokine production involved in inflammatory response	6	depleted	0.739696844818012	0.57696067136028	depleted	0.779271340031377	0.508483238162805	farther	0.972427424058801	0.930312194778336
Gene Ontology Biological Process	GO:1902186	regulation of viral release from host cell	12	depleted	0.739702602716374	0.577108543503277	depleted	0.631743961688359	0.302090480807348	farther	0.628209512799304	0.338010558107435
Gene Ontology Biological Process	GO:0038094	Fc-gamma receptor signaling pathway	39	depleted	0.740807553862962	0.578114210477279	enriched	0.858103280541579	0.644451038498649	farther	0.696274297132523	0.427603904483453
Gene Ontology Biological Process	GO:0032660	regulation of interleukin-17 production	6	depleted	0.741547016426772	0.579553706189716	depleted	0.607556072630354	0.272086146734071	closer	0.712985627572863	0.447487973866674
Gene Ontology Biological Process	GO:0046596	regulation of viral entry into host cell	12	depleted	0.743274802895463	0.581192199046385	depleted	0.325722530636842	0.0537178443873926	closer	0.375028563640906	0.12076079986728
Gene Ontology Biological Process	GO:0050921	positive regulation of chemotaxis	55	depleted	0.743286993569797	0.582066186086835	depleted	0.0562734755124063	0.00285895881020951	closer	0.980346757712213	0.955595334425636
Gene Ontology Biological Process	GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	1	depleted	0.74409422288672	0.5831310221227	depleted	0.929308814732906	0.774536716964979	closer	0.83040304713689	0.624353444431463
Gene Ontology Biological Process	GO:0055002	striated muscle cell development	44	depleted	0.7444756430117	0.583574239259414	depleted	0.64960813212941	0.326414055568169	closer	0.367202129208989	0.114104371088441
Gene Ontology Biological Process	GO:0033630	positive regulation of cell adhesion mediated by integrin	7	depleted	0.74499002304432	0.584170862963861	depleted	0.127427420045515	0.0101480306032794	closer	0.263132928474078	0.0608559640695463
Gene Ontology Biological Process	GO:0051447	negative regulation of meiotic cell cycle	4	depleted	0.747117497266338	0.586224390179131	depleted	0.929308814732906	0.77447470082285	farther	0.902808553348674	0.766987012270639
Gene Ontology Biological Process	GO:0032402	melanosome transport	5	depleted	0.751715982241209	0.590439805184728	depleted	0.288587557803142	0.0431362828441005	closer	0.496294402238729	0.210797408758225
Gene Ontology Biological Process	GO:0060644	mammary gland epithelial cell differentiation	7	depleted	0.751715982241209	0.590561131231561	depleted	0.978456080377922	0.926469079015977	farther	0.912799525697958	0.792605686423688
Gene Ontology Biological Process	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	9	depleted	0.751962544264752	0.591046349485088	enriched	0.757521500886897	0.474460819830265	farther	0.351842562904526	0.104821614196066
Gene Ontology Biological Process	GO:2001235	positive regulation of apoptotic signaling pathway	69	depleted	0.753096196666091	0.592229360316792	enriched	0.326326583421549	0.054039732837309	farther	0.0106881568782837	0.000437988172716619
Gene Ontology Biological Process	GO:0071295	cellular response to vitamin	6	depleted	0.753293366612342	0.592576937123383	enriched	0.8954596277478	0.720604509434433	farther	0.978803741908938	0.947717617206023
Gene Ontology Biological Process	GO:0006997	nucleus organization	57	depleted	0.753293366612342	0.592676444093719	enriched	0.454949269373139	0.136387739082969	farther	0.141315820150375	0.0210771742188905
Gene Ontology Biological Process	GO:0061053	somite development	31	depleted	0.753573009858592	0.593042531503369	depleted	0.454927498251356	0.136292996858318	closer	0.701364338699771	0.432715139409221
Gene Ontology Biological Process	GO:0046697	decidualization	7	depleted	0.753881721055343	0.593473798390411	enriched	0.960092501977178	0.851432699462029	farther	0.525867944883344	0.23789807924336
Gene Ontology Biological Process	GO:0006515	misfolded or incompletely synthesized protein catabolic process	8	depleted	0.756073347699107	0.595642516325703	enriched	0.591516347451155	0.254420006486577	farther	0.607757703574318	0.315033076488611
Gene Ontology Biological Process	GO:2001269	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	5	depleted	0.756717216716659	0.596397015539821	depleted	0.285413408224439	0.0415639847928164	closer	0.228796883130777	0.0472346255133066
Gene Ontology Biological Process	GO:0007379	segment specification	8	depleted	0.75710977815236	0.597065363116441	enriched	0.796916259028226	0.531736346067587	closer	0.421398915878142	0.152797004456106
Gene Ontology Biological Process	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	54	depleted	0.75710977815236	0.597317770503273	enriched	0.637952469216689	0.308441619082958	farther	0.153849748441687	0.0242024269251828
Gene Ontology Biological Process	GO:0000920	cell separation after cytokinesis	6	depleted	0.75710977815236	0.59737791757052	depleted	0.725466847603038	0.423063966383335	closer	0.912586199605525	0.791657173702158
Gene Ontology Biological Process	GO:0042533	tumor necrosis factor biosynthetic process	4	depleted	0.75710977815236	0.597624359478384	depleted	0.516562463410001	0.184110422208634	closer	0.696274297132523	0.425313210010959
Gene Ontology Biological Process	GO:0042534	regulation of tumor necrosis factor biosynthetic process	4	depleted	0.75710977815236	0.597624359478384	depleted	0.516562463410001	0.184110422208634	closer	0.696274297132523	0.425313210010959
Gene Ontology Biological Process	GO:0043393	regulation of protein binding	78	depleted	0.759760013053702	0.599973307458962	enriched	0.776959124152065	0.503126600691487	farther	0.917111398591797	0.804384673045401
Gene Ontology Biological Process	GO:0010592	positive regulation of lamellipodium assembly	8	depleted	0.761343656510903	0.601607803831347	enriched	0.701989062519673	0.397012766242168	farther	0.112432378317902	0.0140622357033849
Gene Ontology Biological Process	GO:0032731	positive regulation of interleukin-1 beta production	11	depleted	0.764270929074001	0.604276239521777	depleted	0.206127060338093	0.0214241040025631	closer	0.359368748424848	0.109925379446326
Gene Ontology Biological Process	GO:0032196	transposition	3	depleted	0.765053899907878	0.605519135051626	depleted	0.480607990879397	0.155243790501138	closer	0.99253429553402	0.982978927305061
Gene Ontology Biological Process	GO:0090003	regulation of establishment of protein localization to plasma membrane	20	depleted	0.765053899907878	0.605636249952166	enriched	0.71429630566793	0.413226861105474	closer	0.983315652470254	0.961353854056178
Gene Ontology Biological Process	GO:0071158	positive regulation of cell cycle arrest	37	depleted	0.765053899907878	0.605695632416184	enriched	0.691572026728427	0.381064707274146	farther	0.254336657336269	0.055988299957598
Gene Ontology Biological Process	GO:0072215	regulation of metanephros development	13	depleted	0.765053899907878	0.60589937258045	depleted	0.574688767694203	0.233352390838019	closer	0.774612690097943	0.537350136282169
Gene Ontology Biological Process	GO:0002076	osteoblast development	8	depleted	0.765053899907878	0.605950598048037	depleted	0.410329635007485	0.0956665472083771	closer	0.547728285672855	0.258280108295532
Gene Ontology Biological Process	GO:0032272	negative regulation of protein polymerization	24	depleted	0.765053899907878	0.606081660965982	enriched	0.619474070694905	0.284691399563103	farther	0.579495992730445	0.284177001678845
Gene Ontology Biological Process	GO:0032874	positive regulation of stress-activated MAPK cascade	53	depleted	0.765472415496158	0.606561588398584	enriched	0.725466847603038	0.422565208002374	farther	0.212543173128202	0.0409070274946686
Gene Ontology Biological Process	GO:2000351	regulation of endothelial cell apoptotic process	15	depleted	0.765639672354869	0.606842531548567	depleted	0.592515171866488	0.255462084390852	farther	0.898126961633892	0.760385963036118
Gene Ontology Biological Process	GO:0044273	sulfur compound catabolic process	10	depleted	0.765719513855385	0.607142301854345	depleted	0.778284831133428	0.506730136522428	farther	0.880906978095899	0.714603803358079
Gene Ontology Biological Process	GO:0046209	nitric oxide metabolic process	21	depleted	0.765719513855385	0.60720266159767	depleted	0.796916259028226	0.533769252723505	closer	0.92881608007506	0.827979376101093
Gene Ontology Biological Process	GO:0007095	mitotic G2 DNA damage checkpoint	5	depleted	0.766936845474197	0.608465305005987	enriched	0.869768983007843	0.665292150477767	closer	0.88194800225667	0.715972547957444
Gene Ontology Biological Process	GO:0009394	2'-deoxyribonucleotide metabolic process	6	depleted	0.767007551403392	0.608829240948662	enriched	0.220391025591712	0.0243912808462435	farther	0.168071987541913	0.027778065915356
Gene Ontology Biological Process	GO:0033209	tumor necrosis factor-mediated signaling pathway	62	depleted	0.767007551403392	0.608948810822111	enriched	0.548725468224391	0.20919027933472	farther	0.198648757981369	0.0364581620299851
Gene Ontology Biological Process	GO:0048704	embryonic skeletal system morphogenesis	26	depleted	0.767441424281889	0.609609412038609	depleted	0.746694855700927	0.457294176191951	closer	0.912586199605525	0.789757456912911
Gene Ontology Biological Process	GO:0016052	carbohydrate catabolic process	52	depleted	0.767930240791058	0.61029540361375	depleted	0.895917885017766	0.721664246549395	farther	0.948730470915308	0.876133887978693
Gene Ontology Biological Process	GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	12	depleted	0.76817441383248	0.61075777552436	enriched	0.468209852858664	0.147009584647773	closer	0.961526056495945	0.902382795753759
Gene Ontology Biological Process	GO:0032648	regulation of interferon-beta production	21	depleted	0.76817441383248	0.610787254417684	depleted	0.986225161353985	0.961997670367806	farther	0.948630567323638	0.873507255369108
Gene Ontology Biological Process	GO:0050798	activated T cell proliferation	16	depleted	0.768457941590688	0.611327989429336	depleted	0.440730200492555	0.113367540078554	farther	0.726192823074423	0.46607606123637
Gene Ontology Biological Process	GO:0060444	branching involved in mammary gland duct morphogenesis	12	depleted	0.768457941590688	0.611479546902477	depleted	0.298262221078613	0.0454593961155304	closer	0.745173564386937	0.492560417976228
Gene Ontology Biological Process	GO:0097530	granulocyte migration	42	depleted	0.768457941590688	0.611608510984952	depleted	0.0117001411465902	0.00036813968600598	closer	0.383720615469613	0.126689657467147
Gene Ontology Biological Process	GO:0097191	extrinsic apoptotic signaling pathway	80	depleted	0.768815129843788	0.612041817846179	enriched	0.745375540072282	0.455029191068724	farther	0.121339345239857	0.0159935029970482
Gene Ontology Biological Process	GO:0046503	glycerolipid catabolic process	14	depleted	0.770255246326231	0.613560620289317	enriched	0.488345861440721	0.160225169198701	farther	0.166803476427098	0.0274388317214512
Gene Ontology Biological Process	GO:0006897	endocytosis	214	depleted	0.770255246326231	0.613701615008214	enriched	0.856124034264423	0.640980692285844	farther	0.298394370205633	0.0761488060691788
Gene Ontology Biological Process	GO:1901186	positive regulation of ERBB signaling pathway	16	depleted	0.770408255831183	0.614098547627056	depleted	0.993180245674887	0.973676414275416	farther	0.951253125140399	0.881131878236847
Gene Ontology Biological Process	GO:0009132	nucleoside diphosphate metabolic process	39	depleted	0.770408255831183	0.614206077967369	depleted	0.950321094449013	0.8211422914223	farther	0.776780578264255	0.540834797645631
Gene Ontology Biological Process	GO:2001242	regulation of intrinsic apoptotic signaling pathway	68	depleted	0.770512543107325	0.614438573821193	enriched	0.15535766197863	0.0140657752096067	farther	0.000976289313970596	2.37009446972858e-05
Gene Ontology Biological Process	GO:0016254	preassembly of GPI anchor in ER membrane	6	depleted	0.770863780165518	0.615195049642749	enriched	0.958118941191416	0.84136641785838	farther	0.547272811754986	0.257852756130821
Gene Ontology Biological Process	GO:0043984	histone H4-K16 acetylation	9	depleted	0.770863780165518	0.615480078208737	enriched	0.822293865492937	0.575299380613402	farther	0.970435711230076	0.925907885840775
Gene Ontology Biological Process	GO:0044458	motile cilium assembly	4	depleted	0.770863780165518	0.615699558247399	depleted	0.611651891193917	0.277307912597462	closer	0.74869385919355	0.500777170530702
Gene Ontology Biological Process	GO:0031124	mRNA 3'-end processing	34	depleted	0.770863780165518	0.615759443811163	enriched	0.00194755570259775	3.58770199237514e-05	farther	3.92574292301219e-05	5.03202627537006e-07
Gene Ontology Biological Process	GO:0048678	response to axon injury	32	depleted	0.770863780165518	0.615764612921516	enriched	0.834018596861987	0.5966277603394	farther	0.888814304067686	0.735528791927056
Gene Ontology Biological Process	GO:0031076	embryonic camera-type eye development	14	depleted	0.770883143244387	0.616078929947006	depleted	0.594131539314901	0.258248531688194	closer	0.975765257031055	0.942108139147675
Gene Ontology Biological Process	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	14	depleted	0.771774325593288	0.617688736261811	enriched	0.508897639747761	0.176284605284121	farther	0.0393571209130722	0.00280576843695797
Gene Ontology Biological Process	GO:0002208	somatic diversification of immunoglobulins involved in immune response	14	depleted	0.771774325593288	0.617688736261811	enriched	0.508897639747761	0.176284605284121	farther	0.0393571209130722	0.00280576843695797
Gene Ontology Biological Process	GO:0045190	isotype switching	14	depleted	0.771774325593288	0.617688736261811	enriched	0.508897639747761	0.176284605284121	farther	0.0393571209130722	0.00280576843695797
Gene Ontology Biological Process	GO:0046135	pyrimidine nucleoside catabolic process	4	depleted	0.771785904654731	0.617847603454941	depleted	0.453284385809922	0.135264657418763	closer	0.845375811550347	0.649670243990042
Gene Ontology Biological Process	GO:0000715	nucleotide-excision repair, DNA damage recognition	15	depleted	0.772394162316027	0.619080324696578	enriched	0.273185931549682	0.0373995089536698	farther	0.0546611965234463	0.00456483093903319
Gene Ontology Biological Process	GO:0050920	regulation of chemotaxis	71	depleted	0.77241766653033	0.619320001928233	depleted	0.0190267324094463	0.000690995168030479	closer	0.640931462021051	0.352442054039146
Gene Ontology Biological Process	GO:0061003	positive regulation of dendritic spine morphogenesis	6	depleted	0.773015783491341	0.620180718718872	depleted	0.891556835654972	0.709861341678168	closer	0.285477558644349	0.0704684360141712
Gene Ontology Biological Process	GO:0032637	interleukin-8 production	16	depleted	0.773040181886199	0.620350136268436	depleted	0.396011636159162	0.0870847607535904	closer	0.875072323914085	0.702913018393602
Gene Ontology Biological Process	GO:0010939	regulation of necrotic cell death	12	depleted	0.773517384443219	0.620883017828914	enriched	0.544479553734497	0.204652069158454	farther	0.168975937765492	0.0280587350533106
Gene Ontology Biological Process	GO:0061217	regulation of mesonephros development	12	depleted	0.773973817517973	0.621399409218733	depleted	0.314281605733417	0.0503683481660793	closer	0.5461700955127	0.256848781341562
Gene Ontology Biological Process	GO:0030838	positive regulation of actin filament polymerization	29	depleted	0.774166898546102	0.621704489373232	depleted	0.983145644143204	0.942568967369746	closer	0.961902192846336	0.906783903281838
Gene Ontology Biological Process	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	14	depleted	0.774764224898693	0.62263471146152	depleted	0.736668978508055	0.442134987662748	closer	0.889175693494158	0.740835837073206
Gene Ontology Biological Process	GO:0008206	bile acid metabolic process	15	depleted	0.774953525019277	0.622996464649813	depleted	0.727085928903853	0.425888533291598	closer	0.889175693494158	0.738658453894844
Gene Ontology Biological Process	GO:0050702	interleukin-1 beta secretion	13	depleted	0.774953525019277	0.623087269195573	depleted	0.101695164615601	0.00721745787266043	closer	0.255083571728416	0.0563769867210988
Gene Ontology Biological Process	GO:1901215	negative regulation of neuron death	73	depleted	0.775487535528503	0.624268217687512	enriched	0.689092814414422	0.377885297491562	closer	0.991030714609942	0.979839962607663
Gene Ontology Biological Process	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	13	depleted	0.775686754573477	0.624729301270168	depleted	0.993459922247429	0.979041711667984	farther	0.777682087504718	0.542172074223344
Gene Ontology Biological Process	GO:0051188	cofactor biosynthetic process	70	depleted	0.776031651241957	0.625535613842135	enriched	0.602532773218212	0.267679935341603	farther	0.773133814525469	0.534091469851834
Gene Ontology Biological Process	GO:0044068	modulation by symbiont of host cellular process	10	depleted	0.776031651241957	0.625588630817112	enriched	0.400911007021281	0.089947565660998	farther	0.46082859159316	0.17980280452722
Gene Ontology Biological Process	GO:0046337	phosphatidylethanolamine metabolic process	7	depleted	0.776031651241957	0.625608768659682	enriched	0.964833043685643	0.868296550044957	farther	0.876089702937325	0.705047733381073
Gene Ontology Biological Process	GO:1902742	apoptotic process involved in development	14	depleted	0.776185990110953	0.625883643896407	depleted	0.472909484672824	0.1497381353843	farther	0.748401140441293	0.499463336003162
Gene Ontology Biological Process	GO:1901380	negative regulation of potassium ion transmembrane transport	1	depleted	0.776529223295246	0.626416467320069	depleted	0.929308814732906	0.774536716964979	closer	0.83040304713689	0.624353444431463
Gene Ontology Biological Process	GO:0016042	lipid catabolic process	92	depleted	0.776529223295246	0.626481171620595	depleted	0.493531098152418	0.16392607034108	closer	0.887999653709293	0.734244117376566
Gene Ontology Biological Process	GO:0051093	negative regulation of developmental process	326	depleted	0.776529223295246	0.626611970648985	depleted	0.701989062519673	0.397344594433765	closer	0.490661225354233	0.204593057066525
Gene Ontology Biological Process	GO:0010921	regulation of phosphatase activity	55	depleted	0.776983826958319	0.627129415672502	enriched	0.382676591174507	0.0801011202953855	farther	0.94930982597882	0.877104413741357
Gene Ontology Biological Process	GO:0001556	oocyte maturation	6	depleted	0.777034370233632	0.627436318946272	enriched	0.383747112024487	0.0811100159214061	farther	0.416978320523298	0.150060366659482
Gene Ontology Biological Process	GO:1904666	regulation of ubiquitin protein ligase activity	34	depleted	0.777034370233632	0.628021243292602	enriched	0.0104786807995563	0.000306845377678441	farther	0.0227357105401865	0.00120986301961761
Gene Ontology Biological Process	GO:0036507	protein demannosylation	15	depleted	0.777034370233632	0.628046155363927	enriched	0.468209852858664	0.146838659268659	farther	0.198232443521798	0.0362804465751639
Gene Ontology Biological Process	GO:0036508	protein alpha-1,2-demannosylation	15	depleted	0.777034370233632	0.628046155363927	enriched	0.468209852858664	0.146838659268659	farther	0.198232443521798	0.0362804465751639
Gene Ontology Biological Process	GO:0070584	mitochondrion morphogenesis	10	depleted	0.777034370233632	0.628201077866586	enriched	0.335599266383006	0.0587576050215188	farther	0.572214502609539	0.276827796853828
Gene Ontology Biological Process	GO:0032386	regulation of intracellular transport	209	depleted	0.777034370233632	0.628502559849817	enriched	0.413154386188534	0.0984381528472417	farther	0.0146594785867912	0.000643434096060363
Gene Ontology Biological Process	GO:0002053	positive regulation of mesenchymal cell proliferation	14	depleted	0.777034370233632	0.628585021027036	depleted	0.697958649225322	0.391284528216516	closer	0.374401863127076	0.119977291543926
Gene Ontology Biological Process	GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	34	depleted	0.777034370233632	0.628666506756	depleted	0.865967452970417	0.659592816611944	farther	0.808971935844929	0.589656762693221
Gene Ontology Biological Process	GO:0046039	GTP metabolic process	9	depleted	0.777034370233632	0.628676383282648	enriched	0.691572026728427	0.381689966800969	farther	0.69112287379725	0.419065100035485
Gene Ontology Biological Process	GO:0042558	pteridine-containing compound metabolic process	10	depleted	0.777535810988541	0.629507916289521	depleted	0.994416342982348	0.981711781140847	farther	0.409383815890058	0.145180588039473
Gene Ontology Biological Process	GO:0060713	labyrinthine layer morphogenesis	6	depleted	0.777535810988541	0.629534228047904	depleted	0.770140665865437	0.494909087973252	closer	0.715040962024383	0.452030493862492
Gene Ontology Biological Process	GO:0003002	regionalization	121	depleted	0.778889594354966	0.631095141158914	depleted	0.132332869360499	0.0110423187516557	closer	0.307328884271444	0.0812036830500477
Gene Ontology Biological Process	GO:0030100	regulation of endocytosis	67	depleted	0.778889594354966	0.63123423027682	depleted	0.688578603823865	0.375975030971293	closer	0.99253429553402	0.985016556647668
Gene Ontology Biological Process	GO:0010660	regulation of muscle cell apoptotic process	21	depleted	0.779223236688897	0.63165566501899	enriched	0.781649169675409	0.510585447882991	farther	0.405522416712083	0.142121308939404
Gene Ontology Biological Process	GO:0022610	biological adhesion	560	depleted	0.781795971258347	0.634117629551158	depleted	0.0029342259616559	5.86048621389485e-05	closer	3.9642821964813e-06	2.54071300221175e-08
Gene Ontology Biological Process	GO:0071675	regulation of mononuclear cell migration	16	depleted	0.781795971258347	0.63434855961198	depleted	0.350257201061592	0.0655481914575934	closer	0.882900201776461	0.717602902395511
Gene Ontology Biological Process	GO:0032504	multicellular organism reproduction	254	depleted	0.781795971258347	0.63449888188771	depleted	0.0730717552042372	0.00416581268761794	closer	0.870268803676591	0.691270155961663
Gene Ontology Biological Process	GO:0006687	glycosphingolipid metabolic process	22	depleted	0.784307809378843	0.636841522288811	enriched	0.71481990955435	0.414032784533419	farther	0.708751595266448	0.442677244198271
Gene Ontology Biological Process	GO:0045191	regulation of isotype switching	9	depleted	0.785118008306411	0.63800326208424	enriched	0.397521972676254	0.0880004695571828	farther	0.0579697342150979	0.00496497432294779
Gene Ontology Biological Process	GO:0003417	growth plate cartilage development	6	depleted	0.785118008306411	0.638212528417674	depleted	0.172233092700569	0.0165319722487458	closer	0.442640100657281	0.166390128061399
Gene Ontology Biological Process	GO:0033692	cellular polysaccharide biosynthetic process	25	depleted	0.785118008306411	0.6382145400634	enriched	0.568304473877705	0.229107039207243	closer	0.987105135603834	0.967005509524468
Gene Ontology Biological Process	GO:0032793	positive regulation of CREB transcription factor activity	3	depleted	0.785118008306411	0.638260307586177	depleted	0.976919801748592	0.919865717740795	closer	0.715016723621979	0.450339723190149
Gene Ontology Biological Process	GO:0070633	transepithelial transport	5	depleted	0.785664128177004	0.638856564780487	enriched	0.701989062519673	0.39610542207374	farther	0.660343046133887	0.377596147786463
Gene Ontology Biological Process	GO:0051147	regulation of muscle cell differentiation	67	depleted	0.786268463398862	0.639583317758496	enriched	0.870730282959968	0.668454758626821	farther	0.705118010466319	0.436847242840854
Gene Ontology Biological Process	GO:0050830	defense response to Gram-positive bacterium	12	depleted	0.786268463398862	0.639652789471801	enriched	0.807616328256232	0.550782747038427	farther	0.534023895045724	0.244741776493202
Gene Ontology Biological Process	GO:0009994	oocyte differentiation	17	depleted	0.786318218817913	0.63984568377546	enriched	0.769634663825233	0.493240753139887	farther	0.384992769241733	0.127259214070583
Gene Ontology Biological Process	GO:0042471	ear morphogenesis	43	depleted	0.786755253546755	0.640353810746816	depleted	0.592717605992982	0.256763841727423	closer	0.368947285467829	0.1162409257502
Gene Ontology Biological Process	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	561	depleted	0.786840979438903	0.640576102663965	depleted	0.954813025915938	0.832113597029816	farther	0.323129615343849	0.0903055965196734
Gene Ontology Biological Process	GO:0080135	regulation of cellular response to stress	246	depleted	0.78823325248624	0.642184309107437	enriched	0.0681552031329196	0.00369177752141289	farther	0.0192421882275389	0.000943703092226048
Gene Ontology Biological Process	GO:0006754	ATP biosynthetic process	15	depleted	0.78823325248624	0.642320719800766	enriched	0.527478814935571	0.191651201168695	farther	0.35331064507762	0.105670692060504
Gene Ontology Biological Process	GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	4	depleted	0.788398227619115	0.642607975797321	enriched	0.843836228926544	0.618257387834453	farther	0.83716433088649	0.635230343906295
Gene Ontology Biological Process	GO:0006730	one-carbon metabolic process	11	depleted	0.788885715108162	0.643158231778432	enriched	0.568979364835871	0.229820441526686	farther	0.893259318969398	0.748269419960971
Gene Ontology Biological Process	GO:0010818	T cell chemotaxis	3	depleted	0.789957998415314	0.644185559087658	depleted	0.492616407654534	0.162712649854315	closer	0.669989820447131	0.390019977460764
